web-scraper-order,web-scraper-start-url,descrip,precio
1616367901-2114,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en Renta en Zakia Queretaro,"$9,500"
1616367546-1610,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,"Se Renta casa en ""El Campanario"" con alberca","$67,500"
1616367796-1980,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en Renta en El Refugio,"$12,500"
1616367692-1828,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa Amueblada en renta, exclusivo condominio en valle de juriquilla","$23,000"
1616367734-1866,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Renta preciosa casa en Juriquilla, Cerca UVM y UNAM, seguridad, Iluminada","$11,500"
1616367587-1674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Hermosa casa en renta El MIrador.LC,"$11,500"
1616367692-1810,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Amplia y hermosa casa en Renta en Juriquilla en privada con vigilancia JF,"$40,000"
1616367713-1853,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,HERMOSA CASA AMUEBLADA EN RENTA UBICADA EN JURIQUILLA,"$30,000"
1616367922-2143,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$13,500"
1616367671-1781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa Amueblada en renta para ejecutivo en Santa Fe juriquilla Quertaro,"$17,000"
1616367880-2098,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367546-1597,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,RESIDENCIA EN RENTA EL CAMPANARIO,"$58,000"
1616367817-2009,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta de 3 amplias recámaras en el Refugio con roof garden 20-2531JVE,"$15,000"
1616367838-2032,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta en el refugio 3 recamaras incluye mantenimiento MFT,"$13,000"
1616367587-1675,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta una gran casa en Milenio III cerca de av principal,"$18,000"
1616367838-2040,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Amplia casa en Renta en El Refugio,"$13,000"
1616367587-1663,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,CASA EN RENTA DE 3 NIVELES EN RESIDENCIAL DEL PARQUE,"$12,000"
1616367587-1683,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Departamento en renta con excelentes acabados en El Mirador,"$12,500"
1616367943-2183,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa con Patio de Buen Tamaño Para Renta en El Refugio,"$12,500"
1616367775-1935,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta en El Refugio,"$12,000"
1616367546-1608,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Privada con vigilancia Fracc Lomas del Campanario I,"$33,000"
1616367754-1920,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Amplia Casa con Roof Garden en Renta - El Refugio,"$15,500"
1616367692-1826,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casas en Renta en Juriquilla San Francisco,"$35,000"
1616367567-1631,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"A 5 minutos del centro de Qro 3 recams, cocina integral, Privada acceso controla","$9,000"
1616367546-1622,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Casa de 3 Recámaras en Renta en Lomas del Marqués SRM 21-2965,"$11,000"
1616367817-1986,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en El Refugio,"$13,900"
1616367692-1805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,HERMOSA CASA EN RENTA ALTOS JURIQUILLA,"$14,500"
1616367587-1658,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta en Santa Mónica GGV#21-2969,"$11,500"
1616367713-1843,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,San Isidro Juriquilla - Casa Equipada de 3 Recámaras. Venta,"$12,000"
1616367859-2069,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Disponible para el 15 de febrero casa en El Refugio sin amueblar de 155 mts2!,"$14,000"
1616367650-1751,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,JURIQUILLA CASA EN RENTA EN PRIVADA CON 3 RECAMARAS JARDIN ROOF GARDEN ALBERCA,"$22,000"
1616367901-2105,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367859-2062,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa de 3 Recámaras en Renta en Privada con Amenidades en El Refugio SRM 21-2716,"$11,000"
1616367567-1636,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$12,000"
1616367817-2008,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Renta de casa en El Refugio.,Contactar agente para saber precio
1616367880-2079,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JRH,"$12,500"
1616367650-1750,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,San Isidro Juriquilla - Casa Equipada de 3 Recámaras. Venta,"$12,000"
1616367671-1779,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Renta Casa Amueblada Privada en Juriquilla Cumbres Lago amplio jardin, terraza","$29,000"
1616367922-2145,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$10,500"
1616367587-1681,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en Renta. El Mirador. FVR,"$12,700"
1616367817-2001,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta. El Refugio. FVR,"$12,000"
1616367713-1837,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa sola en Renta, en Juriquilla, Querétaro","$15,500"
1616367650-1758,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,renta de casa en Valle de Juriquilla con amenidades,"$13,000"
1616367817-1987,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1616367567-1629,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Linda casa en Renta. El Mirador,"$11,500"
1616367567-1637,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta en El Mirador con una amplia cocina y un bello patio.,"$11,500"
1616367922-2153,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Renta. Casa Equipada en Zona Premium con Amenidades - El Refugio,"$13,000"
1616367775-1945,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,CASA AMUEBLADA EN RENTA,"$28,000"
1616367608-1684,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,"Edificio en Renta, en Milenio 3a. Sección, Querétaro","$75,000"
1616367692-1803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Amplia casa en Juriquilla con 4 dormitorios con sus baños! GOC 19-1866,"$43,000"
1616367838-2041,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Lujosa casa en renta, El Refugio (sobre avenida) OFP Ex1093","$45,000"
1616367692-1824,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa en Renta en Juriquilla, Queretaro","$70,000"
1616367859-2054,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Renta de Casa Amueblada en El Refugio  4 recamaras,"$13,800"
1616367587-1664,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa bonita en renta ubicada en El Mirador con 2 recámaras JF,"$11,500"
1616367796-1970,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Amplia casa en renta con sala de Tv y alberca, El Refugio OFP 19-2392","$13,500"
1616367922-2149,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Bella casa en renta con amenidades en El Refugio, OFP 19-2439","$14,000"
1616367775-1932,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta Fracc. El Milagro en El Refugio,"$15,000"
1616367943-2162,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Renta casa Paseo San Junípero, Querétaro, cerca El Refugio. 3 recámaras","$10,500"
1616367629-1721,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en Renta en Privada, Milenio III, Queretaro","$13,500"
1616367943-2172,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa amueblada en renta Refugio Querétaro,"$15,000"
1616367587-1660,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta de Casa Equipada en Privada Muy Bien Ubicada - El Mirador,"$11,500"
1616367880-2095,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta de 3 recamaras en el Refugio 20-3531JVE,"$15,500"
1616367713-1855,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa - Juriquilla,"$40,000"
1616367922-2144,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Se renta casa en el refugio 3 recamaras excelente jardin +sala de tv YCC,"$14,000"
1616367567-1650,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$12,000"
1616367796-1954,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Linda casa en renta en el Refugio,"$19,000"
1616367838-2019,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en Renta El Refugio LC,"$13,000"
1616367859-2071,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta en El Refugio,"$11,500"
1616367796-1956,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta Dentro del Refugio en Torre de Piedra Queretaro,"$14,000"
1616367587-1680,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 2 habitaciones AVH,"$11,000"
1616367817-1996,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio,"$12,900"
1616367546-1614,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,RESIDENCIA EN RENTA EL CAMPANARIO,"$58,000"
1616367775-1948,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367838-2030,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1616367817-1993,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367859-2045,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367754-1912,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en venta de tres niveles con Roof Garden en el Refugio RAHQRO,"$3,000,000"
1616367546-1601,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Casa en Renta El Campanario,"$56,000"
1616367546-1607,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,"Casa en Renta El Campanario, Querétaro","$55,000"
1616367608-1690,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Se Renta hermosa casa,"$19,500"
1616367775-1936,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367546-1623,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Casa en renta en Virreyes GGV#21-2965,"$11,000"
1616367838-2028,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Casa en renta Residencial El Refugio, Querétaro","$12,500"
1616367608-1706,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$28,000"
1616367796-1965,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en El Refugio sin amueblar de 3 dormitorios y 129 mts2! RAHQRO,"$13,000"
1616367838-2024,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa amoblado en El Refugio con cocina equipada y 3 dormitorios! RCS,"$14,500"
1616367775-1934,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta en EL Refugio de 3 recámaras en excelente ubicación 20-1606JVE,"$13,500"
1616367754-1914,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa Para Renta con Mantenimiento Incluido - El Refugio,"$14,000"
1616367713-1848,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Renta de Casa en  San Francisco Juriquilla,"$24,000"
1616367838-2020,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta en El Refugio,"$12,900"
1616367922-2159,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones AVH,"$15,500"
1616367567-1643,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Se renta casa de 3 recamaras  3 baños en el mirador buena ubicacion,"$12,000"
1616367608-1698,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en renta en Villalba,"$7,500"
1616367775-1927,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Amplia casa a estrenar en El Refugio. Aceptan mascotas JF,"$15,500"
1616367608-1707,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,LOMA DORADA CASA AMUEBLADA,"$30,000"
1616367567-1630,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,CASA EN RENTA EN EL MIRADOR QUERÉTARO,"$14,500"
1616367587-1670,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,"RENTA CASA EN EL MIRADOR, CONDOMINIO CON AMENDADES","$11,500"
1616367754-1900,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en venta,"$3,587,200"
1616367546-1600,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Venta casa de lujo hacia fairway en el campanario Querétaro,"$99,000"
1616367922-2151,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367943-2170,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Rento Casa en Condominio La Escondida Fracc. El Refugio,"$12,500"
1616367901-2107,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta en el refugio La Arboleda,"$14,000"
1616367692-1813,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"CASA  EN QUERÉTARO,JURIQUILLA","$25,000"
1616367817-1988,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta en El Refugio 3 Recamaras Excelentes Amenidades Sala de Tv Ycc,"$12,000"
1616367775-1950,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Amplia casa en renta en El Refugio,"$12,500"
1616367796-1979,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa 3 Recamaras en El Refugio Querétaro CMC#20-3725,"$13,000"
1616367692-1809,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,CASA EN RENTA  JURIQUILLA,"$37,000"
1616367943-2179,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta El Refugio 3 habitaciones AVH,"$11,000"
1616367650-1762,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,*PRECIOSA RESIDENCIA EN RENTA PARA GUSTOS EXIGENTES UBICADA EN JURIQUILLA,"$55,000"
1616367775-1938,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Se Renta Casa amueblada 3 recamaras en el Refugio YCC,"$19,000"
1616367796-1976,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa sin amueblar en El Refugio con amplia cocina abierta y 142 mts2! RCS,"$13,000"
1616367775-1929,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Se renta casa en el refugio Amueblada 3 recamaras excelentes acabados YCC,"$14,000"
1616367650-1769,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA CASA JURIQUILLA QUERETARO,"$10,500"
1616367880-2081,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367859-2044,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367754-1901,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en El Refugio con cocina integral y 170 mts2! RAHQRO,"$3,890,000"
1616367734-1873,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"CASA AMUEBLADA EN SANTA FE JURIQUILLA, QRO.CAISA","$26,000"
1616367838-2033,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"CASA EN RENTA DENTRO DE PRIVADA EN EL REFUGIO $12,500.00 MENSUALES","$12,500"
1616367587-1668,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta con 3 recamaras en el Mirador Provenza YCC,"$10,500"
1616367671-1790,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta. Juriquilla. FVR,"$11,000"
1616367838-2021,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa sin amoblar en El Refugio de 138 mts2 y 3 dormitorios! RAHQRO,"$13,500"
1616367671-1778,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Murano,"$13,500"
1616367922-2142,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Se renta Casa en El Refugio Queretaro, 3 rec vestidor y baño c/u,  Roof garden","$15,000"
1616367943-2189,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa con Amenidades en Esquina. El Refugio - Renta,"$11,000"
1616367692-1829,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,RENTA DUPLEX PLANTA BAJA SAN ISIDRO JURIQUILLA QRO,"$7,500"
1616367734-1891,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en fraccionamiento exclusivo de 133 mts2 y cómodo! GOC 19-2077,"$11,500"
1616367922-2150,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Impecable mantenimiento de dos niveles, Casa en El Refugio sin amueblar! RCS","$13,500"
1616367922-2140,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en Renta El Refugio,"$11,000"
1616367859-2066,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Renta en una de las zonas mas exclusivas de El Refugio AGT,"$13,000"
1616367713-1857,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa a estrenar en Juriquilla sin amueblar de 190 mts2! RCS,"$18,700"
1616367943-2173,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA DE CASA AMUEBLADA Y EQUIPADA EN EL REFUGIO,"$20,000"
1616367754-1911,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367567-1651,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,RENTA CASA 3 DESEOS MIRADOR,"$12,000"
1616367734-1886,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa sin amoblar en Fray Junipero Serra con espacios extraordinarios! RCS,"$11,000"
1616367546-1602,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,BONITA CASA EN RENTA,"$39,000"
1616367817-1995,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"CASA EN RENTA EN ZAKIA, CERCA DE RESIDENCIAL EL REFUGIO","$12,500"
1616367713-1836,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,CASA EN OPORTUNIDAD EN VENTA EN JURIQUILLA DE UNA PLANTA !!,"$25,000"
1616367880-2073,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367880-2074,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Bella casa en renta (con o sin muebles) en Fray Junipero Serra OFP 20-101,"$35,000"
1616367922-2160,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Amplia casa en renta de 3 recámaras cada una con baño en El Refugio 20-3531,"$18,500"
1616367859-2064,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Rento casa en El Refugio JGCC,"$13,500"
1616367629-1736,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en renta Milenio 3 habitaciones JRH,"$16,000"
1616367546-1618,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,HERMOSA RESIDENCIA EN RENTA EL CAMPANARIO,"$90,000"
1616367567-1628,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa amoblado en el mirador de 158 mts2 y 3 dormitorios! Rahqro,"$25,000"
1616367671-1784,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Departamento Duplex en renta, posee dos recamaras,con alberca y GYM, YCC","$14,000"
1616367671-1797,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Se renta o vende casa en juriquilla,"$28,000"
1616367880-2093,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Renta de casa en El Refugio,"$10,000"
1616367650-1763,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Residencia en Renta Juriquilla,"$65,000"
1616367713-1854,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casas en Renta en Juriquilla,"$11,500"
1616365504-796,https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-5.html,Renta Casa Amueblada Juriquilla,"MN 24,000"
1616365654-953,https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,"El Refugio, Linda Casa Para Renta en Privada con Amenidades. Fvr","MN 12,000"
1616365504-799,https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-5.html,"Casa en Valle de Juriquilla, Tres Niveles. Roofgarden","MN 17,000"
1616365377-690,https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Casa en Renta El Mirador,"MN 8,700"
