web-scraper-order,web-scraper-start-url,desc_dep,precio_depa,pre
1615701756-15524,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento sin amoblar en Fray Junipero Serra de 2 dormitorios! GOC 19-2058,"$7,500",7500
1615701785-15589,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Querétaro  El Refugio increíble departamento en renta,"$15,900",15900
1615701729-15410,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento - Juriquilla,"$28,420",28420
1615701703-15334,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Departemento en Renta 2 Recamaras- Juriquilla, QRO","$28,000",28000
1615701694-15298,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento PH Cantalagua Juriquilla 3 recámaras RENTA!!!,"$20,000",20000
1615701756-15511,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en 5o piso en Juriquilla con 2 recámaras, 2.5 baños y amenidades","$19,000",19000
1615701643-15140,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,"3 Departamentos en RENTA en El Campanario con 2 rec, 2 baños y Amenities","$23,600",23600
1615701720-15400,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento en Renta en Juriquilla,"$18,500",18500
1615701720-15403,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Apartment - Juriquilla,"$23,000",23000
1615701766-15551,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"RENTA Exclusivo Depto. Biósfera Tw Juriquilla, 3 rec., refrescante alberca !!","$17,000",17000
1615701776-15576,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento en renta el refugio alterra tower,"$13,500",13500
1615701738-15455,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,RENTA DEPARTAMENTOS - BIOSFERA TOWERS -JURIQUILLA - QUERETARO,"$16,500",16500
1615701643-15117,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,DEPARTAMENTO AMUEBLADO EN RENTA EN SIERRA AZUL QUERÉTARO,"$35,000",35000
1615701685-15288,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento Amoblado en renta en Juriquilla AQC,"$19,500",19500
1615701643-15122,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,PRECIOSO DEPARTAMENTO DE LUJO PARA EJECUTIVOS AMUEBLADO,"$16,000",16000
1615701643-15113,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,"DEPARTAMENTO EN RENTA EN CITY VIEW, EXCLUSIVA ZONA CERCA DEL CAMPANARIO QRO.","$16,000",16000
1615701660-15191,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701785-15610,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,DEPARTAMENTO LOFT EN RENTA EL REFUGIO QUERETARO,"$17,500",17500
1615701720-15393,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento en renta en Juriquilla 21537 JL,"$23,501",23501
1615701720-15387,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,"Departamento en primer piso en Renta, Juriquilla, Qro.","$11,000",11000
1615701626-15072,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO MIRADOR SIERRA AZUL QUERETARO,null,null
1615701643-15111,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,"RENTA DEPARTAMENTO AMUEBLADO, HACIENDA EL CAMPANARIO. GPS INMOBILIAIRA","$19,000",19000
1615701738-15442,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,RENTA DEPARTAMENTO EN GRAN RESERVA JURIQUILLA,"$13,000",13000
1615701747-15476,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento tipo dúplex en Altos de Juriquilla sin amueblar! RAHQRO,"$14,500",14500
1615701626-15071,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA CAMPANARIO SIERRA AZUL,"$18,000",18000
1615701660-15172,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701643-15134,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Renta depa completamente amueblado en condominio de lujo en El Campanario JF,"$20,500",20500
1615701776-15561,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,RENTA DEPARTAMENTO AMUEBLADO EL REFUGIO,"$14,000",14000
1615701729-15435,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,LINDO DEPARTAMENTO EN RENTA JURIQUILLA,"$18,500",18500
1615701652-15159,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701720-15396,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento a estrenar sin amueblar en Fray Junipero Serra! GOC 20-2345,"$22,000",22000
1615701713-15356,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,DEPARTAMENTO PENT HOUSE EN RENTA  - QUERETARO - JURIQUILLA,"$19,000",19000
1615701694-15309,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento en renta e Biosfera Towers queretaro PH,"$15,000",15000
1615701643-15131,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,RENTA DE DEPARTAMENTO AMUEBLADO Y EQUIPADO EN CITY VIEW QUERETARO,"$25,000",25000
1615701676-15240,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento amueblado en renta en La Loma  Juriquilla ¡,"$20,000",20000
1615701643-15132,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Renta de departamento amueblado TEIDE Campanario,"$29,000",29000
1615701660-15190,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,"Depa a estrenar con excelentes acabados, amenidades y seguridad en El Mirador JF","$11,500",11500
1615701703-15331,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,RENTA DE DEPARTAMENTO EN TRES VISTAS JURIQUILLA,"$17,000",17000
1615701747-15481,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Renta Departamento en Biosfera Juriquilla 3 Recamaras y excelente vista.,"$18,000",18000
1615701703-15340,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento - Juriquilla,"$22,000",22000
1615701660-15171,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en Renta. El Mirador. FVR,"$14,000",14000
1615701785-15600,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Departamento amueblado de lujo en El Refugio de 250 mts2! RCS,"$23,000",23000
1615701776-15565,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento amueblado con 3 recamaras de lujo en El Refugio YCC,"$23,000",23000
1615701729-15432,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,VENTA DEPARTAMENTOS QUERETARO JURIQUILLA ATELIER  AA,"$28,000",28000
1615701785-15614,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,RENTO DEPA EN EL REFUGIO QUERÉTARO,"$15,000",15000
1615701756-15523,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA,"$13,500",13500
1615701766-15533,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"Renta Departamento junto al Náutico de Juriquilla, Querétaro, Querétaro.","$15,500",15500
1615701713-15370,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Renta - Atelier Juriquilla,"$14,000",14000
