web-scraper-order,web-scraper-start-url,descrip,precio
1615707802-16511,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,"Estrena Casa en condominio en venta con doble seguridad,Lomas de Juriquilla,QRO.",null
1615707785-16489,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,RENTA CASA EN GRAND JURIQUILLA QRO,"$14,000"
1615707948-16920,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,SE RENTA CASA CON ESTUDIO EN PB EN EL REFUGIO,"$23,000"
1615707939-16892,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en Renta a Estrenar en El Refugio,"$15,500"
1615707948-16925,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA DE CASA AMUEBLADA Y EQUIPADA EN EL REFUGIO,"$20,000"
1615707874-16734,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en renta de 3 recamaras y sala de TV en el Refugio,"$12,000"
1615707896-16784,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1615707743-16333,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Casa en Renta El Campanario, Querétaro","$55,000"
1615707828-16608,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,JURIQUILLA CASA EN RENTA 3 RECAMARAS CON BAÑO COMPLETO CADA UNA ROOF GARDEN,"$18,000"
1615707828-16592,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,RENTA CASAS QUERETARO JURIQUILLA LA RICA  AA,"$55,000"
1615707948-16933,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta El Refugio 3 habitaciones AVH,"$14,000"
1615707845-16661,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"Renta - Casa con Control de Acceso y Amenidades, El Refugio","$12,500"
1615707948-16931,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"CASA EN RENTA EN EL REFUGIO $8,600.00","$8,600"
1615707886-16757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en Renta Amueblada en Metropolis, El Refugio, Queretaro","$18,000"
1615707916-16847,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en Fracc. El Refigio Qro.  CMC #20-1606,"$13,000"
1615707948-16926,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Renta casa Paseo San Junípero, Querétaro, cerca El Refugio. 3 recámaras","$11,500"
1615707926-16857,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707785-16487,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"Departamento (Penthouse) amueblado en renta Punta Juriquilla, Queretaro - GPS","$25,000"
1615707758-16404,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta una gran casa en Milenio III cerca de av principal,"$18,000"
1615707939-16893,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa Para Renta con Mantenimiento Incluido - El Refugio,"$14,000"
1615707758-16380,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta en Santa Mónica GGV#21-2969,"$11,500"
1615707828-16606,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,CASA EN RENTA FRACC SANTA FE JURIQUILLA,"$11,000"
1615707874-16716,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en Renta El Refugio, Querétaro, privada con alberca y juegos infantiles","$13,000"
1615707774-16465,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en renta Milenio 3 habitaciones JRH,"$16,000"
1615707926-16865,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta en el refugio La Arboleda,"$14,000"
1615707743-16335,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,Amplia Casa en Renta,"$65,000"
1615707916-16835,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Se Renta Casa en El Refugio Querétaro,"$12,000"
1615707886-16756,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"CASA EN RENTA EN ZAKIA, CERCA DE RESIDENCIAL EL REFUGIO","$12,500"
1615707907-16806,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JRH,"$12,500"
1615707766-16428,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,RENTA DE CASA EN AVENIDA UNIVERSIDAD 3 RECAMARAS,"$15,500"
1615707926-16860,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta por el Fray Junipero Serra OFP 20 1124,"$23,000"
1615707743-16338,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Casa Nueva en RENTA en El Campanario, Querétaro","$75,000"
1615707758-16393,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa Duplex En Renta En El Mirador GPS,"$12,000"
1615707828-16597,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta RID10239,"$19,000"
1615707916-16825,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en El Refugio de 3 dormitorios y 164 mts2! RAHQRO,"$13,000"
1615707785-16480,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"GPS / Casa en Renta en Punta Juriquilla, Querétaro","$18,000"
1615707862-16692,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta. El Refugio,"$14,000"
1615707948-16917,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,CASA RENTA EN REFUGIO CONDOMINIO VIDALTA QUERETARO,"$11,500"
1615707828-16604,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,RENTA DE CASA EN JARDINES DE JURIQUILLA,"$16,000"
1615707820-16578,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Preciosa Casa en Renta en Condominio Gran Capricho,"$18,000"
1615707835-16622,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"C206 Monisima casa amueblada o sin amueblar, jacuzzi, priv. vig 24 Excelente $","$15,000"
1615707886-16754,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en vidanta en el refugio cuentan con amenidades y la renta requiere pól...,"$12,000"
1615707907-16816,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa sin Amoblar en el Refugio de 3 Dormitorios y 164 Mts2! Rcs,"$13,500"
1615707758-16386,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$9,500"
1615707835-16632,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$13,000"
1615707886-16749,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JRH,"$10,500"
1615707743-16329,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,Se Renta casa en El Campanario,"$65,000"
1615707896-16783,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Casa sola en Renta, en Residencial el Refugio, Querétaro","$13,500"
1615707948-16941,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,El Refugio Residencial Privada Gardeno Vigilancia 3 Rec,"$12,000"
1615707766-16433,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,LOMA DORADA CASA AMUEBLADA,"$30,000"
1615707820-16573,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,ALTOS DE JURIQULLA CASA EN RENTA DE 3 RECAMARAS ROOF GARDEN CUARTO DE SERVICIO,"$22,000"
1615707743-16340,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,CASA EN RENTA EN LOMAS DEL CAMPANARIO I CON RECAMARA EN PLANTA BAJA,"$35,000"
1615707785-16470,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Renta de Casa con 5 recamaras y amplios espacios ubicada en Privada Juriquilla,"$60,000"
1615707862-16677,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Se renta casa en el refugio Amueblada 3 recamaras excelentes acabados YCC,"$14,000"
1615707820-16566,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,San Isidro Juriquilla - Casa Equipada de 3 Recámaras. Venta,"$12,000"
1615707802-16518,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Excelente casa en renta en Juriquilla,"$15,000"
1615707939-16898,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Se renta casa en el refugio 3 recamaras excelente jardin +sala de tv YCC,"$14,000"
1615707845-16664,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa de 3 Recámaras en Renta Dentro de Privada en El Refugio SRM 21-3240,"$12,500"
1615707874-16710,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta Dentro del Refugio en Torre de Piedra Queretaro,"$14,000"
1615707758-16395,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa hermosa en El Mirador sin amueblar de 175 mts2! RAHQRO,"$13,000"
1615707758-16390,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$12,000"
1615707896-16781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en RENTA en Paseo Junipero con ALBERCA,"$11,000"
1615707862-16691,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,CASA EN RENTA EN QUERÉTARO,"$15,000"
1615707862-16687,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta Fracc. El Milagro en El Refugio,"$15,000"
1615707896-16772,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones YCC,"$11,000"
1615707774-16444,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa amoblado en El Milenio III de 240 mts2 y 3 dormitorios! ATC,"$16,000"
1615707845-16659,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707907-16823,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en El Refugio con buena ubicación sin amueblar y 164 mts2! RAHQRO,"$13,500"
1615707907-16817,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa de 3 Recámaras en Renta en Privada con Amenidades en El Refugio SRM 21-2716,"$11,000"
1615707766-16436,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Exclusivo Fraccionamiento a un lado de Hacienda El Campanario,"$33,000"
1615707896-16770,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Hermosa casa en renta en El Refugio de 3 recámaras 20-1606,"$13,000"
1615707774-16446,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Rento casa Milenio, 4 recamaras, 5 baños, estudio PB, Roof, amplios espacios","$15,000"
1615707785-16478,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Oficina en Renta WTC  Juriquilla,"$14,000"
1615707874-16722,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,El refugio amueblado hi705,"$17,250"
1615707939-16885,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$13,500"
1615707774-16466,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA AMUEBLADA EN MILENIO III EN ESQUINA,"$15,000"
1615707835-16635,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta en Privada con cochera techada,"$15,000"
1615707896-16790,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa sin amoblar en El Refugio de 138 mts2 y 3 dormitorios! RAHQRO,"$13,500"
1615707896-16777,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Oportunidad de casa con grandes espacios en renta AGT,"$14,000"
1615707916-16845,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta de 3 recamaras en El Refugio 21-2093JVE,"$15,500"
1615707750-16369,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$11,500"
1615707907-16814,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707874-16709,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Linda casa en renta en el Refugio,"$19,000"
1615707886-16739,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio,"$12,900"
1615707750-16354,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Linda casa en Renta. El Mirador,"$11,500"
1615707828-16589,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"CASA EN RENTA EN JURIQUILLA, FRENTE A SUPERAMA","$11,800"
1615707811-16531,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa - Juriquilla,"$55,000"
1615707948-16934,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en Renta Queretaro Vidanta El Refugio,"$10,000"
1615707939-16910,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones YCC,"$14,000"
1615707948-16928,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta en Zakia queretaro nueva,"$8,500"
1615707802-16516,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA DE CASA EN VALLE D JURIQUILLA,"$14,100"
1615707820-16563,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa Amueblada en renta en Altos de Juriquilla AQC,"$22,000"
1615707874-16712,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1615707785-16469,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa Amoblada en renta en Altos de juriquilla AQC,"$22,000"
1615707820-16567,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,EXCELENTE CASA EN RENTA EN SAN ISIDRO JURIQUILLA,"$10,500"
1615707766-16418,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,"CASA EN RENTA EN LA COL. PATHÉ, 3 RECAMARAS, CTO. DE SERVICIO CON BAÑO COMPLETO","$14,000"
1615707886-16745,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707811-16529,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"CASA EN RENTA  frente areas verdes, Juriquilla Queretaro","$14,000"
1615707766-16413,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,"Edificio en Renta, en Milenio 3a. Sección, Querétaro","$75,000"
1615707766-16432,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$28,000"
1615707820-16557,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa - Juriquilla,"$27,000"
1615707926-16884,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en El Refugio de 3 dormitorios y 164 mts2! RAHQRO,"$13,000"
1615707886-16751,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio OFP 20 3747,"$12,000"
1615707845-16670,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en Renta Dentro del Refugio en Torre de Piedra Queretaro,"$14,000"
1615707743-16327,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Casa en Renta El Campanario, Querétaro","$67,500"
1615707802-16512,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa sin amueblar en Cumbres de Juriquilla de 180 mts2! ATC,"$15,000"
1615707802-16523,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa Amueblada Moderna en Santa Fe Juriquilla Querétaro en renta,"$20,000"
1615707939-16886,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Renta - Condominio con Amenidades en El refugio,"$13,000"
1615707907-16797,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,"Renta Casa en Privada Florenza en el Refugio, Qro","$12,500"
1615707862-16684,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta en el Refugio 3 recamaras excelentes amenidades YCC,"$12,600"
1615707926-16870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,VENTA  Y RENTA DE CASA EN EL REFUGIO,"$15,500"
1615707907-16799,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707758-16397,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,"RENTA CASA EN EL MIRADOR, CONDOMINIO CON AMENDADES","$11,500"
1615707845-16657,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en el Refugio amueblada a  Pie de Calle 3 Recamaras 4 Baños,"$19,000"
1615707774-16442,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Hermosa casa en El Milenio con Roof Garden y excelente diseño! GOC,"$23,000"
1615707811-16550,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,HERMOSA CASA EN VENTA UBICADA EN JURIQUILLA CAMPESTRE !!,"$19,000"
1615707862-16690,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en El Refugio con cocina integral y 129 mts2! RAHQRO 20-1449,"$13,500"
1615707743-16330,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,Exclusiva residencia en renta,"$140,000"
1615707828-16614,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Amplia casa en Juriquilla con 4 dormitorios con sus baños! GOC 19-1866,"$43,000"
1615707785-16495,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,CASA EN RENTA  CON ROOF GARDEN EN  JURIQUILLA BIOGRAND,"$12,000"
1615707828-16611,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,PRECIOSA CASA DE LUJO AMUEBLADA EN JURIQUILLA SANTA FE,"$28,000"
1615707896-16775,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Casa de 3 Recámaras Equipada, en El Refugio - Renta","$13,000"
1615707835-16645,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,RENTA DE CASA EN SANTA FE JURIQUILLA AMUEBLADA. QUERETARO,"$17,500"
1615707886-16758,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA TORRE DE PIEDRA REFUGIO,"$12,000"
1615707811-16533,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Murano,"$13,500"
1615707916-16844,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta en El Refugio de 3 recamaras  y Roof Garden 203531,"$18,500"
1615707896-16766,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Renta en una de las zonas mas exclusivas de El Refugio AGT,"$13,000"
1615707766-16412,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en renta Milenio 3 habitaciones JRH,"$16,000"
1615707896-16771,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Renta casa en El Refugio-LC,"$12,500"
1615707774-16459,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Milenio, amplia casa de tres niveles para renta. FVR","$16,000"
1615707896-16776,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Renta. Casa Equipada en Zona Premium con Amenidades - El Refugio,"$13,000"
1615707828-16607,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta Juriquilla,"$13,500"
1615707811-16535,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta en el corazon comercial de Juriquilla,"$12,500"
1615707907-16812,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en El Refugio con amenidades. 3 recamaras y sala de TV.,"$11,000"
1615707916-16830,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,"El Refugio, casa en renta a pie de calle. FVR","$13,500"
1615707758-16405,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa de Exclente Ubicación en Renta - El Mirador,"$12,000"
1615707743-16347,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Casa Equipada en Privada con Control de Acceso - Renta, Lomas del Marqués","$11,000"
1615707774-16441,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,RENTA CASA MILENIO CALLE ABIERTA,"$13,000"
1615707820-16561,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa en Renta en Juriquilla Misiones,"$37,000"
1615707886-16736,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,EL REFUGIO HI70,"$14,000"
1615707886-16746,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en renta Residencial El Refugio, Querétaro","$12,500"
1615707874-16723,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$14,500"
1615707774-16453,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Hermosa casa en renta en Milenio AQC,"$15,500"
1615707828-16596,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta en Juriquilla con cuarto de servicio,"$15,000"
1615707939-16913,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en El Refugio de 3 dormitorios y 164 mts2! RAHQRO 20-1606,"$13,000"
1615707948-16932,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Renta de Casa con Jardín y Balcón, Totalmente Equipada. El Refugio","$13,000"
1615707874-16731,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa amueblada de tres recamaras en el Refugio,"$19,000"
1615707785-16479,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,RENTA AMPLIA RESIDENCIA UN NIVEL EN JURIQUILLA 4 RECAMARAS AMPLIO JARDIN,"$39,900"
1615707802-16505,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa con recámara en PB en RENTA,"$40,000"
1615707896-16788,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,RENTA CASA REFUGIO IKUNA (BOJAI),"$15,500"
